"","date","BTC","ETH","XRP","BCH","LTC","EOS","BNB","XLM","ADA","TRX","XMR","MIOTA","LINK","DASH","XTZ","ETC","NEO","XEM","DOGE","ZEC","BAT","DCR","QTUM","ZRX","OMG"
"645",2019-07-11,11358.66,268.7,0.330335,345.88,102.64,4.69,29.64,0.087008,0.065199,0.027933,89.11,0.343193,2.83,142.99,1.01,6.63,14.61,0.076525,0.003243,88.04,0.292996,30.07,3.57,0.257108,1.92
"646",2019-07-12,11815.99,276.28,0.344118,354.46,105.3,4.82,31.69,0.097963,0.069754,0.029586,98.25,0.356002,3.17,143.7,1.08,6.81,15.4,0.077877,0.00334,93.52,0.291175,31.46,3.86,0.266248,2
"647",2019-07-13,11392.38,269.46,0.332179,344.95,101.02,4.75,31.51,0.095468,0.06677,0.028406,93.36,0.345428,3.17,140.5,0.997331,6.63,14.16,0.073342,0.003249,89.73,0.286967,30.85,3.58,0.256447,1.86
"648",2019-07-14,10256.06,227.58,0.306426,282.84,89.77,4.12,28.92,0.086249,0.059429,0.025332,85.92,0.306648,2.79,124.18,0.936902,5.67,12.09,0.062032,0.003014,82.28,0.249876,28.42,3.08,0.222813,1.58
"649",2019-07-15,10895.09,229.78,0.31531,314.74,90.92,4.32,28.39,0.08649,0.059537,0.025402,89.5,0.310943,2.73,123.12,0.971759,5.79,12.37,0.072292,0.003092,80.74,0.248664,30.2,3.19,0.244934,1.59
"650",2019-07-16,9477.64,199.19,0.296726,281.71,79.5,3.68,25.53,0.078318,0.052052,0.021202,74.02,0.269689,2.2,102.13,0.858835,5.35,10.25,0.059831,0.002825,66.96,0.20595,26.22,2.68,0.217911,1.35
"651",2019-07-17,9693.8,211.48,0.310613,291.54,89.81,3.85,27.22,0.080627,0.055239,0.022869,76.46,0.287074,2.38,103.39,0.919831,5.7,10.79,0.063896,0.00303,74.03,0.217546,27.9,2.79,0.227411,1.41
"652",2019-07-18,10666.48,226.57,0.323176,315.09,101.09,4.12,28.92,0.088882,0.058772,0.025805,84.12,0.306741,2.68,111.39,0.975413,6.05,13.08,0.069861,0.003121,79.38,0.233079,29.2,3.09,0.238349,1.53
"653",2019-07-19,10530.73,221.33,0.320605,308.03,98.4,4.05,29.08,0.093768,0.059787,0.028046,82.3,0.304243,2.61,112.75,0.982152,5.87,13.01,0.067197,0.003059,75.72,0.246425,28.86,3.17,0.235591,1.54
"654",2019-07-20,10767.14,229.12,0.333209,324.2,100.61,4.32,30.87,0.095111,0.062958,0.029157,85.32,0.320471,2.64,117.32,1.04,6.18,13.44,0.069695,0.003118,78.15,0.254637,29.77,3.29,0.247635,1.72
"655",2019-07-21,10599.11,225.63,0.331309,320.86,99.63,4.33,30.52,0.091202,0.061203,0.029159,83.96,0.316171,2.55,119.04,1.08,6.26,13,0.067543,0.003076,75.44,0.2489,29.67,3.24,0.243992,1.72
"656",2019-07-22,10343.11,217.56,0.322106,310.59,95.42,4.13,30.63,0.088876,0.059466,0.026619,83.18,0.300997,2.43,114.72,1.12,6.36,12.08,0.067447,0.002997,73.07,0.245638,28.85,3.05,0.235913,1.65
"657",2019-07-23,9900.77,212.73,0.309926,298.58,90.62,4.16,29.59,0.084468,0.055812,0.024362,80.86,0.293838,2.37,109.65,1.07,6.04,11.27,0.064026,0.00288,70.79,0.231356,28,2.86,0.22402,1.56
"658",2019-07-24,9811.93,217.05,0.315947,302.85,94.31,4.6,29.16,0.086002,0.059046,0.023926,80.49,0.311277,2.41,110.03,1.01,6.12,11.81,0.066498,0.002915,71.08,0.2329,27.41,2.96,0.226503,1.71
"659",2019-07-25,9911.84,219.62,0.31481,302.95,93.45,4.58,29,0.08569,0.058664,0.023071,80.68,0.304553,2.38,115.48,1.03,6.02,11.95,0.065833,0.002921,70.01,0.234193,27.06,3.08,0.234085,1.69
"660",2019-07-26,9870.3,219.63,0.32353,316.04,94.31,4.63,28.98,0.087965,0.062884,0.023243,80.29,0.301612,2.4,115.43,1.04,6.22,12.01,0.066152,0.002921,71.61,0.262156,26.72,3.11,0.234491,1.69
"661",2019-07-27,9477.68,207.41,0.310528,306.64,88.89,4.27,27.89,0.084323,0.059871,0.021946,78.87,0.28761,2.26,110.51,1.02,5.93,11.34,0.06341,0.002823,69.05,0.269844,25.67,2.88,0.223382,1.59
"662",2019-07-28,9552.86,211.19,0.312288,310.46,89.77,4.25,27.84,0.083678,0.059474,0.022331,79.49,0.284293,2.22,108.39,1.01,5.91,11.25,0.062881,0.002859,68.79,0.257962,25.82,2.9,0.227123,1.55
"663",2019-07-29,9519.15,211.27,0.310658,307.92,90.43,4.22,27.2,0.083513,0.060393,0.022053,77.96,0.284212,2.14,105.98,1.01,5.94,11.27,0.063376,0.00284,67.62,0.254398,25.58,2.89,0.223,1.54
"664",2019-07-30,9607.42,210.52,0.31847,315.93,90.57,4.22,26.94,0.083562,0.059944,0.022177,78.38,0.285804,2.09,105.52,1.22,5.94,11.25,0.064519,0.002817,66.91,0.247087,25.2,2.89,0.224177,1.54
"665",2019-07-31,10085.63,218.65,0.320909,326.57,98.51,4.43,27.64,0.083932,0.060152,0.022479,80.68,0.290153,2.2,109.2,1.27,6.06,11.73,0.066241,0.002899,68.17,0.247068,26.89,3.07,0.224294,1.59
"666",2019-08-01,10399.67,217.81,0.317906,328.76,99.18,4.33,28.77,0.083026,0.058872,0.022253,81.97,0.2889,2.18,107.79,1.4,5.98,11.88,0.064973,0.002957,67.95,0.237122,27.83,3.04,0.220449,1.55
"667",2019-08-02,10518.17,217.87,0.312394,326.82,94.94,4.19,28.04,0.081989,0.057412,0.021759,83.91,0.28789,2.4,105.52,1.43,5.88,11.67,0.063654,0.002909,66.64,0.235728,28.37,3,0.215932,1.54
"668",2019-08-03,10821.73,222.49,0.316757,332.75,94.58,4.3,27.89,0.082395,0.057763,0.021929,88.19,0.283543,2.43,107.36,1.43,5.9,12.06,0.063783,0.002912,65.25,0.23528,28.14,3.05,0.21628,1.54
"669",2019-08-04,10970.18,222.67,0.319842,333.67,93.2,4.24,27.56,0.08213,0.056271,0.022415,88.18,0.285355,2.5,107.2,1.44,6.12,11.95,0.063372,0.002938,66.09,0.236309,28.39,3.03,0.213087,1.54
"670",2019-08-05,11805.65,234.22,0.323564,346.76,96.83,4.49,28.01,0.082619,0.05668,0.023088,93.65,0.292245,2.48,111.21,1.46,6.19,12.07,0.064785,0.003087,67.25,0.234478,31.09,3.12,0.213873,1.57
"671",2019-08-06,11478.17,226.02,0.311326,333.58,93.07,4.19,27.64,0.078212,0.053369,0.021669,89.74,0.278232,2.46,106.91,1.47,5.86,11.33,0.063563,0.00295,62.39,0.217389,31.02,2.92,0.199382,1.49
"672",2019-08-07,11941.97,226.39,0.311969,339.61,90.91,4.23,29.35,0.078641,0.051906,0.021676,97.49,0.276343,2.39,107.68,1.35,5.91,11.32,0.06373,0.003006,62.36,0.221299,30.17,2.92,0.197168,1.46
"673",2019-08-08,11966.41,220.94,0.307661,333.73,90.03,4.16,30.83,0.076857,0.05197,0.021887,95.15,0.274944,2.29,105.33,1.55,5.99,10.87,0.060695,0.002928,62.25,0.209671,27.54,2.8,0.188944,1.43
"674",2019-08-09,11862.94,210.49,0.297343,316.62,84.44,3.91,29.96,0.072203,0.047641,0.019789,93.36,0.254281,2.18,103.57,1.43,5.81,10.39,0.057159,0.002904,58.62,0.199289,27.04,2.62,0.188063,1.34
"675",2019-08-10,11354.02,206.73,0.298721,315.99,85.42,4.07,29.68,0.07375,0.051981,0.020463,90.88,0.261686,2.32,99.41,1.39,5.66,10.6,0.058975,0.002842,56.76,0.202651,27.17,2.66,0.192094,1.32
"676",2019-08-11,11523.58,216.09,0.301915,336.2,89.75,4.19,30.06,0.077841,0.054981,0.020716,92.25,0.2694,2.4,106.92,1.38,5.82,11.09,0.059697,0.002898,59.95,0.207989,27.8,2.77,0.19354,1.43
"677",2019-08-12,11382.62,211.29,0.300322,330.23,85.75,4.13,30.17,0.075415,0.052938,0.020677,91.18,0.259533,2.38,104.96,1.36,5.79,10.69,0.0575,0.00288,56.78,0.203221,27.34,2.7,0.18815,1.4
"678",2019-08-13,10895.83,208.71,0.296639,343.68,84.41,4.07,29.47,0.074162,0.052561,0.020325,85.52,0.256697,2.41,101.44,1.26,5.9,10.49,0.055621,0.002825,55.27,0.196376,26.29,2.63,0.181811,1.39
"679",2019-08-14,10051.7,186.61,0.263343,311.5,76.06,3.67,27.11,0.069183,0.047,0.017704,78.48,0.231498,2.27,95.52,1.16,5.59,9.38,0.053066,0.002722,50.38,0.168561,25.88,2.34,0.163015,1.16
"680",2019-08-15,10311.55,188.5,0.264882,314.58,76.39,3.63,28.04,0.070261,0.047519,0.017608,82.53,0.243753,2.41,95.18,1.22,5.66,9.92,0.054559,0.00264,50.82,0.186974,25.36,2.38,0.173565,1.17
"681",2019-08-16,10374.34,185.44,0.261971,310.45,74.92,3.59,27.64,0.068921,0.046841,0.016968,82.5,0.242069,2.32,94.24,1.22,5.54,9.84,0.05415,0.002681,48.92,0.179344,25.44,2.3,0.17484,1.17
"682",2019-08-17,10231.74,185.69,0.265721,307.28,72.8,3.56,27.48,0.067888,0.047393,0.016941,81.99,0.24229,2.39,92.74,1.19,5.47,9.68,0.054152,0.002646,50.09,0.176841,25.32,2.46,0.172269,1.21
"683",2019-08-18,10345.81,194.49,0.282646,316.51,76.27,3.7,27.93,0.070785,0.050731,0.017833,88.02,0.248019,2.5,95.11,1.2,5.58,9.88,0.055282,0.002723,52.8,0.184715,25.77,2.56,0.175367,1.26
"684",2019-08-19,10916.05,203.09,0.283328,325.61,77.26,3.73,28.81,0.071795,0.050298,0.018083,90.15,0.252248,2.51,98.11,1.21,5.56,10.17,0.057229,0.002797,54.4,0.185861,26.56,2.69,0.17518,1.25
"685",2019-08-20,10763.23,196.57,0.275806,316.25,75.2,3.68,28.17,0.0702,0.049195,0.0176,85.74,0.249689,2.38,93.94,1.16,6.02,9.9,0.055919,0.002763,51.97,0.179856,26.43,2.62,0.168585,1.24
"686",2019-08-21,10138.05,186.89,0.266261,302.99,72.96,3.5,26.99,0.067697,0.047113,0.01669,80.57,0.240493,2.22,90.23,1.12,6.13,9.42,0.054101,0.002675,49.87,0.182664,24.85,2.48,0.171172,1.18
"687",2019-08-22,10131.06,191.33,0.270944,311.33,73.6,3.64,27.09,0.066138,0.04941,0.017538,82.25,0.261547,2.23,91.24,1.14,7.26,9.82,0.055501,0.0027,50.8,0.199377,24.8,2.54,0.176349,1.23
"688",2019-08-23,10407.97,194.71,0.276545,316.83,75.4,3.68,27.17,0.068925,0.04979,0.018083,82.17,0.260328,2.25,93.73,1.17,7.15,9.91,0.056114,0.002713,51.06,0.202022,25.15,2.61,0.185303,1.24
"689",2019-08-24,10159.96,191.29,0.272553,307.65,73.46,3.67,26.5,0.067262,0.050177,0.017801,80.74,0.259345,2.19,92.38,1.15,6.88,10.13,0.056238,0.002661,50.23,0.20322,24.65,2.55,0.185832,1.27
"690",2019-08-25,10138.52,186.84,0.270088,305.6,72.31,3.56,26.13,0.071676,0.049439,0.017567,80.37,0.264635,2.09,91.43,1.14,7.15,9.66,0.054808,0.002662,50.08,0.191669,24.57,2.53,0.179673,1.24
"691",2019-08-26,10370.82,188.93,0.270788,311.12,73.86,3.58,26.11,0.070189,0.049697,0.017717,79.7,0.269345,2.08,92.78,1.16,7.35,9.85,0.054771,0.002679,51.59,0.188639,24.94,2.54,0.178423,1.23
"692",2019-08-27,10185.5,187.52,0.269618,308.04,72.84,3.55,25.69,0.068786,0.049839,0.017611,78.21,0.259978,2.11,90.7,1.13,7.19,9.59,0.052048,0.00262,50.44,0.188807,24.19,2.47,0.17253,1.19
"693",2019-08-28,9754.42,173.89,0.25745,292.19,67.43,3.29,23.7,0.066325,0.045825,0.016,72.37,0.243076,1.9,84.96,1.05,6.48,9.15,0.049035,0.002524,46.5,0.183155,23.16,2.23,0.159012,1.1
"694",2019-08-29,9510.2,169.52,0.257045,280.74,64.1,3.22,21.89,0.062954,0.044697,0.015533,67.16,0.250508,1.78,80.25,0.998172,5.95,8.77,0.047559,0.00245,44.96,0.170754,22.66,2.11,0.153689,1.07
"695",2019-08-30,9598.17,168.83,0.256218,279.87,64.33,3.22,22.22,0.062299,0.044825,0.015606,67.85,0.25265,1.81,80.58,1.06,6.32,8.76,0.049856,0.002482,44.63,0.178466,22.94,2.12,0.163822,1.09
"696",2019-08-31,9630.66,172.47,0.259204,279.94,64.58,3.33,21.27,0.062931,0.04499,0.01556,67.54,0.247334,1.79,80.19,1.04,6.29,8.82,0.048216,0.002511,44.77,0.177824,22.87,2.11,0.162392,1.09
"697",2019-09-01,9757.97,171.63,0.258054,282.33,66.14,3.28,21.57,0.062469,0.044543,0.015625,71.78,0.241587,1.78,80.07,1.03,6.27,8.8,0.048765,0.002492,45.51,0.181692,23.99,2.1,0.160947,1.1
"698",2019-09-02,10346.76,178.35,0.26082,294.08,66.94,3.32,22.77,0.063233,0.045362,0.015924,73.18,0.250027,1.83,81.61,1.06,6.68,9.15,0.050014,0.002596,46.87,0.182812,24.89,2.15,0.171845,1.1
"699",2019-09-03,10623.54,179.5,0.263139,300.86,69.13,3.36,22.51,0.063209,0.046771,0.015949,74.93,0.249947,1.85,82.95,1.04,6.82,9.3,0.049263,0.002595,45.73,0.17874,25.59,2.16,0.170969,1.09
"700",2019-09-04,10594.49,175.99,0.259905,295.3,67.29,3.31,21.8,0.062178,0.045517,0.015593,73.93,0.247033,1.79,81.21,1.03,6.78,9.09,0.049602,0.00269,44.98,0.176039,24.85,2.09,0.164873,1.08
"701",2019-09-05,10575.53,174.22,0.256346,292.9,65.4,3.28,22.76,0.060461,0.044437,0.015009,75.96,0.242471,1.8,80.57,1.01,7.06,9.01,0.048152,0.002531,44.9,0.172489,24.7,2.02,0.15931,1.05
"702",2019-09-06,10353.3,169.96,0.25234,287.45,65.23,3.23,22.15,0.058645,0.044415,0.014256,75.6,0.231293,1.73,80.35,1,6.72,8.74,0.046206,0.002509,46.05,0.166958,23.99,1.96,0.157088,1.03
"703",2019-09-07,10517.25,178.26,0.260687,301.15,69.04,3.57,22.55,0.059404,0.046198,0.015434,78.39,0.24219,1.78,84.25,1.03,6.68,9.13,0.046824,0.002515,47.2,0.174627,24.37,2.03,0.164392,1.07
"704",2019-09-08,10441.28,181.36,0.263084,307.01,70.55,3.78,22.56,0.060882,0.046719,0.01584,77.38,0.245156,1.83,87.75,1.07,6.66,9.3,0.047239,0.002501,48.47,0.176179,24.93,2.13,0.161775,1.09
"705",2019-09-09,10334.97,181.15,0.259562,305.43,70.19,3.88,22.29,0.059846,0.046931,0.015742,75.15,0.239693,1.8,87.13,1.04,6.62,9.13,0.047948,0.002461,47.33,0.172776,24.19,2.08,0.163739,1.07
"706",2019-09-10,10115.98,179.79,0.258671,304.13,70.82,3.78,21.91,0.058373,0.04651,0.015623,72.23,0.238899,1.8,83.83,1.02,6.53,8.87,0.044496,0.002437,45.08,0.172594,22.92,2.03,0.160779,1.07
"707",2019-09-11,10178.37,178.73,0.255956,299.81,69.92,3.76,20.9,0.059784,0.04499,0.014955,74.36,0.238681,1.73,82.8,1.01,6.34,8.82,0.042862,0.002399,44.61,0.170742,22.62,2,0.157409,1.05
"708",2019-09-12,10410.13,181.02,0.254811,300.42,69.23,3.72,20.92,0.058469,0.045452,0.014864,75.13,0.236494,1.71,85.29,1.01,6.22,9.04,0.042933,0.002425,44.84,0.172114,23.4,2,0.160872,1.05
"709",2019-09-13,10360.55,181.11,0.255551,298.26,68.99,3.72,20.89,0.05694,0.045753,0.015516,76.91,0.241801,1.58,93.27,0.975547,6.16,8.96,0.043922,0.002426,44.66,0.171996,23.19,2.01,0.161575,1.05
"710",2019-09-14,10358.05,188.11,0.261167,304.69,70.56,4.01,21.07,0.05774,0.046524,0.015808,76.04,0.247679,1.57,91.52,1,6.25,9.13,0.046204,0.002441,46.25,0.174301,23.19,2.06,0.165971,1.05
"711",2019-09-15,10347.71,189.79,0.261628,304.23,70.32,4.07,20.6,0.058123,0.046799,0.015592,75.69,0.249509,1.62,89.19,1,6.27,9.11,0.046286,0.00246,46.86,0.174199,22.85,2.07,0.165126,1.06
"712",2019-09-16,10276.79,197.11,0.260952,307.53,72.57,4.08,20.4,0.058621,0.047071,0.01569,75.35,0.249359,1.58,92.73,1,6.22,9.09,0.043434,0.002455,48.62,0.178356,21.98,2.04,0.164357,1.06
"713",2019-09-17,10241.27,208.61,0.285013,319.5,74.22,4.08,21.01,0.063745,0.049008,0.016785,74.28,0.263101,1.63,94.94,1.1,6.32,9.58,0.044455,0.002608,50.87,0.185015,22.29,2.11,0.17382,1.11
"714",2019-09-18,10198.25,211.39,0.313776,324.72,77.97,4.09,22.26,0.083118,0.053292,0.018017,81.77,0.297943,1.81,98.08,1.09,6.4,10.15,0.048981,0.002719,52.81,0.19802,23.05,2.28,0.192452,1.19
"715",2019-09-19,10266.41,221.28,0.302441,323.7,77.06,3.98,21.61,0.081387,0.052504,0.017651,76.03,0.298102,1.88,100.48,1.1,6.23,9.74,0.047533,0.002709,51.54,0.196145,23.47,2.21,0.226095,1.14
"716",2019-09-20,10181.64,218.05,0.29447,315.37,75.15,4.01,21.37,0.073912,0.05234,0.017393,74.01,0.31274,1.83,97,1.06,6.17,9.55,0.046344,0.002672,48.9,0.211133,23.13,2.19,0.233634,1.14
"717",2019-09-21,10019.72,215.52,0.289443,312.48,73.52,4.01,21.08,0.071119,0.051922,0.018227,72.83,0.294232,1.89,93.71,1.07,6.14,9.45,0.045613,0.002586,47.9,0.206358,22.44,2.15,0.246262,1.12
"718",2019-09-22,10070.39,211.55,0.278931,308.3,72.62,3.83,20.53,0.06892,0.049111,0.016921,73.19,0.279365,1.82,91.76,1.06,6.03,9.12,0.044284,0.002592,46.27,0.191992,22.24,2.1,0.238362,1.08
"719",2019-09-23,9729.32,201.92,0.268675,293.07,66.85,3.7,19.49,0.062548,0.046264,0.016081,68.72,0.278718,1.81,87.39,1.05,5.84,8.66,0.044138,0.002486,44.35,0.187149,20.67,1.97,0.209769,1.02
"720",2019-09-24,8620.57,168.11,0.235226,222.35,55.82,2.83,16.07,0.054504,0.037573,0.012794,59.22,0.254993,1.74,72.9,0.892636,4.64,7.32,0.039525,0.002228,36.19,0.157306,17.84,1.56,0.192698,0.795076
"721",2019-09-25,8486.99,170.89,0.246441,229.41,57.66,2.91,16.26,0.057019,0.039396,0.013252,59.86,0.262344,1.76,73.09,0.854977,4.84,7.5,0.040818,0.002197,38.18,0.161747,17.36,1.65,0.212402,0.820789
"722",2019-09-26,8118.97,166.73,0.243784,216.2,55.54,2.82,15.46,0.058507,0.038229,0.012884,57.57,0.268173,1.66,69.19,0.851353,4.71,7.18,0.042544,0.002155,35.18,0.152958,16.85,1.61,0.220079,0.806397
"723",2019-09-27,8251.85,174.71,0.244021,222.56,56.36,2.86,15.79,0.0599,0.039532,0.013772,58.04,0.266413,1.67,71.97,0.895409,4.7,7.39,0.041861,0.002221,37.8,0.168669,17.55,1.64,0.215705,0.826928
"724",2019-09-28,8245.92,174.57,0.242571,228.83,55.68,2.86,15.85,0.05866,0.038827,0.013685,57.98,0.266681,1.69,71.85,0.893673,4.69,7.37,0.041662,0.002234,40.55,0.165313,18.02,1.66,0.211983,0.818754
"725",2019-09-29,8104.19,170.5,0.241388,220.43,54.32,2.8,15.31,0.058127,0.037486,0.013402,56.16,0.262271,1.72,69.44,0.887902,4.58,7.18,0.040095,0.002223,38.07,0.159298,17.67,1.64,0.203116,0.797896
"726",2019-09-30,8293.87,179.87,0.255933,228.12,56.06,2.96,15.86,0.06144,0.038885,0.014524,56.82,0.266231,1.76,71.09,0.903533,4.71,7.6,0.040799,0.002387,38.72,0.172738,17.45,1.71,0.204413,0.819395
"727",2019-10-01,8343.28,177.34,0.249565,224.76,56.06,2.96,15.9,0.059103,0.038507,0.014072,55.84,0.27092,1.84,70.51,0.953637,4.64,7.53,0.040043,0.002388,38.35,0.165223,17.46,1.7,0.212319,0.816999
"728",2019-10-02,8393.04,180.71,0.253539,225.89,56.51,3.02,15.95,0.059792,0.039445,0.014467,56.06,0.281659,2.02,70.86,0.943158,4.7,7.67,0.03912,0.002351,38.27,0.169388,17.26,1.71,0.208159,0.83513
"729",2019-10-03,8259.99,175.2,0.24786,222.58,56.55,2.94,15.73,0.058875,0.038361,0.014355,56.27,0.272148,1.95,70.04,0.935255,4.62,7.36,0.039668,0.002325,37.43,0.181952,16.82,1.69,0.21227,0.819986
"730",2019-10-04,8205.94,176.99,0.253935,223.25,56.85,3.02,15.76,0.059095,0.039667,0.014708,57.67,0.271784,1.98,70.12,0.923275,4.62,7.43,0.040277,0.00236,37.42,0.187199,16.9,1.7,0.22089,0.842071
